timestamp,regime,probability,is_confirmed,is_flickering
2023-02-27 00:00:00-05:00,WEAK_BEAR,0.9999999999999987,True,False
2023-02-28 00:00:00-05:00,WEAK_BEAR,0.9999999999999156,True,False
2023-03-01 00:00:00-05:00,WEAK_BEAR,1.0,True,False
2023-03-02 00:00:00-05:00,WEAK_BEAR,1.0,True,False
2023-03-03 00:00:00-05:00,WEAK_BEAR,0.9999999999999963,True,False
2023-03-06 00:00:00-05:00,WEAK_BEAR,1.0,True,False
2023-03-07 00:00:00-05:00,WEAK_BEAR,0.9999999999999998,True,False
2023-03-08 00:00:00-05:00,WEAK_BEAR,1.0,True,False
2023-03-09 00:00:00-05:00,WEAK_BEAR,1.0,True,False
2023-03-10 00:00:00-05:00,WEAK_BEAR,0.9999999998488533,True,False
2023-03-13 00:00:00-04:00,WEAK_BEAR,0.9999935771753727,False,False
2023-03-14 00:00:00-04:00,WEAK_BEAR,0.9999999999956295,False,False
2023-03-15 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-16 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-17 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-20 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-21 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-22 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-23 00:00:00-04:00,STRONG_BEAR,0.9999999999999047,True,False
2023-03-24 00:00:00-04:00,STRONG_BEAR,0.9999999997713006,True,False
2023-03-27 00:00:00-04:00,STRONG_BEAR,0.9999883557778172,True,False
2023-03-28 00:00:00-04:00,STRONG_BEAR,0.7422746076409112,True,False
2023-03-29 00:00:00-04:00,STRONG_BEAR,0.9999999967765235,True,False
2023-03-30 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-03-31 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-04-03 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-04-04 00:00:00-04:00,STRONG_BEAR,1.0,True,False
2023-04-05 00:00:00-04:00,STRONG_BEAR,0.9999999999999991,True,False
2023-04-06 00:00:00-04:00,STRONG_BEAR,0.9999999999443714,True,False
2023-04-07 00:00:00-04:00,STRONG_BEAR,0.9999999999092666,True,False
2023-04-10 00:00:00-04:00,STRONG_BEAR,0.999999999759242,True,False
2023-04-11 00:00:00-04:00,STRONG_BEAR,0.9999363676004761,True,False
2023-04-12 00:00:00-04:00,STRONG_BEAR,0.9963063429675046,False,False
2023-04-13 00:00:00-04:00,STRONG_BEAR,0.9999999999100826,False,False
2023-04-14 00:00:00-04:00,WEAK_BEAR,0.9999999999929684,True,False
2023-04-17 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-18 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-19 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-20 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-21 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-24 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-25 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-26 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-27 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-04-28 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-05-01 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-05-02 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-05-03 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-05-04 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-05-05 00:00:00-04:00,WEAK_BEAR,1.0,True,False
2023-02-08 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-09 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-10 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-13 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-14 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-15 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-16 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-17 00:00:00-05:00,NEUTRAL,0.9999999999999999,True,False
2023-02-20 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-21 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-22 00:00:00-05:00,NEUTRAL,1.0,True,False
2023-02-23 00:00:00-05:00,NEUTRAL,0.9999999999999514,True,False
2023-02-24 00:00:00-05:00,NEUTRAL,0.999999999999813,True,False
2023-02-27 00:00:00-05:00,NEUTRAL,0.9999999999999855,True,False
2023-02-28 00:00:00-05:00,NEUTRAL,0.9999999999088768,True,False
2023-03-01 00:00:00-05:00,NEUTRAL,0.9999999999999635,True,False
2023-03-02 00:00:00-05:00,NEUTRAL,0.9999999999988967,True,False
2023-03-03 00:00:00-05:00,NEUTRAL,0.9999999620763468,True,False
2023-03-06 00:00:00-05:00,NEUTRAL,0.9999999999582933,True,False
2023-03-07 00:00:00-05:00,NEUTRAL,0.9999999585388845,True,False
2023-03-08 00:00:00-05:00,NEUTRAL,0.9999999999923957,True,False
2023-03-09 00:00:00-05:00,NEUTRAL,0.9999999998075216,True,False
2023-03-10 00:00:00-05:00,NEUTRAL,0.9999999947255478,True,False
2023-03-13 00:00:00-04:00,NEUTRAL,0.9999999999999176,True,False
2023-03-14 00:00:00-04:00,NEUTRAL,0.9999999999998082,True,False
2023-03-15 00:00:00-04:00,NEUTRAL,0.9999999999999071,True,False
2023-03-16 00:00:00-04:00,NEUTRAL,0.9999999999998127,True,False
2023-03-17 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-03-20 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-03-21 00:00:00-04:00,NEUTRAL,0.9999999999999973,True,False
2023-03-22 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-03-23 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-03-24 00:00:00-04:00,NEUTRAL,0.9999999999999531,True,False
2023-03-27 00:00:00-04:00,NEUTRAL,0.999999999999997,True,False
2023-03-28 00:00:00-04:00,NEUTRAL,0.9999999999999899,True,False
2023-03-29 00:00:00-04:00,NEUTRAL,0.9999999999846504,True,False
2023-03-30 00:00:00-04:00,NEUTRAL,0.9999999999887228,True,False
2023-03-31 00:00:00-04:00,NEUTRAL,0.9999999999975832,True,False
2023-04-03 00:00:00-04:00,NEUTRAL,0.9999999999999982,True,False
2023-04-04 00:00:00-04:00,NEUTRAL,0.9999999999999993,True,False
2023-04-05 00:00:00-04:00,NEUTRAL,0.9999999999999889,True,False
2023-04-06 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-07 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-10 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-11 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-12 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-13 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-14 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-17 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-18 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-19 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-20 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-21 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-04-24 00:00:00-04:00,NEUTRAL,0.9999999999999999,True,False
2023-04-25 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-04-26 00:00:00-04:00,NEUTRAL,0.9999999999999928,True,False
2023-04-27 00:00:00-04:00,NEUTRAL,0.9999999999984296,True,False
2023-04-28 00:00:00-04:00,NEUTRAL,0.9999999999996622,True,False
2023-05-01 00:00:00-04:00,NEUTRAL,0.9999999999998164,True,False
2023-05-02 00:00:00-04:00,NEUTRAL,0.9999999999935371,True,False
2023-05-03 00:00:00-04:00,NEUTRAL,0.999999999999983,True,False
2023-05-04 00:00:00-04:00,NEUTRAL,1.0,True,False
2023-05-05 00:00:00-04:00,NEUTRAL,0.9999999999985787,True,False
2023-05-08 00:00:00-04:00,NEUTRAL,0.9999999999999689,True,False
2023-05-09 00:00:00-04:00,NEUTRAL,0.9999999999732215,True,False
2023-05-10 00:00:00-04:00,NEUTRAL,0.9999999998998543,True,False
2023-05-11 00:00:00-04:00,NEUTRAL,0.9999999999225224,True,False
2023-05-12 00:00:00-04:00,NEUTRAL,0.9999999999999634,True,False
2023-05-15 00:00:00-04:00,NEUTRAL,0.9999999999999976,True,False
2023-05-16 00:00:00-04:00,NEUTRAL,0.9999999999995474,True,False
2023-05-17 00:00:00-04:00,NEUTRAL,0.9999999997767497,True,False
2023-05-18 00:00:00-04:00,NEUTRAL,0.9999999717022695,True,False
2023-05-19 00:00:00-04:00,NEUTRAL,0.9999987502382865,True,False
2023-05-22 00:00:00-04:00,NEUTRAL,0.9999999999806457,True,False
2023-05-23 00:00:00-04:00,NEUTRAL,0.99999999999959,True,False
